Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT09,OUT018,1886.438669
DRH03,OUT027,873.1872872
FDA36,OUT018,1076.256446
NCF31,OUT017,5469.408687
FDG14,OUT049,1552.920395
FDG28,OUT027,1964.713351
FDU14,OUT049,2392.516145
FDY47,OUT019,2910.161454
FDI56,OUT049,828.9351493
DRD01,OUT013,326.6775584
FDM22,OUT046,2917.67956
FDH33,OUT013,484.3479093
DRZ24,OUT013,3513.249742
NCQ38,OUT046,1532.174947
FDO16,OUT027,1547.098986
FDU07,OUT027,719.9080577
NCB07,OUT013,2450.754363
FDU48,OUT045,4045.57232
NCM43,OUT045,817.5271659
FDR31,OUT010,4062.911981
FDZ40,OUT019,1796.780751
FDS46,OUT027,3878.240627
DRD24,OUT045,910.6459144
FDV45,OUT017,374.9115742
FDL26,OUT045,3875.057565
FDA56,OUT018,917.2108295
FDN27,OUT046,2849.195021
FDM20,OUT049,2848.994358
FDO16,OUT017,3925.124812
FDL03,OUT035,1966.942221
FDE58,OUT046,2260.199648
FDI02,OUT027,857.6081403
NCC55,OUT019,3162.180653
FDR03,OUT018,1250.784155
FDB14,OUT017,3193.884473
FDR45,OUT013,837.2007218
NCN07,OUT017,130.9854119
FDM51,OUT019,1281.392657
FDT52,OUT027,4207.400486
FDL26,OUT046,3463.466999
NCZ42,OUT046,3761.96606
DRI47,OUT019,3739.002585
FDW40,OUT013,2508.338138
FDN34,OUT046,3779.913286
FDS01,OUT035,3889.023198
NCG55,OUT045,3171.266159
FDC11,OUT035,4096.676448
FDX35,OUT018,4103.805834
NCB06,OUT046,3470.406861
FDR09,OUT019,2281.161993
FDC53,OUT017,3801.118778
FDY45,OUT013,2492.75513
FDA22,OUT010,3027.786095
FDE02,OUT035,1340.913539
FDW21,OUT045,2951.137767
FDV34,OUT046,4010.188495
FDS59,OUT049,3129.365806
NCW17,OUT017,290.530234
NCK54,OUT046,4957.985065
FDG17,OUT019,724.526717
FDG35,OUT017,2926.089089
FDD08,OUT010,2731.813706
NCO07,OUT017,697.5167922
FDJ10,OUT010,2268.915522
FDW36,OUT017,1961.889711
FDW21,OUT010,1470.534553
FDY19,OUT017,2604.35392
DRE03,OUT013,1918.156358
NCC55,OUT049,2422.624242
FDH52,OUT010,1640.240501
FDO09,OUT017,1098.246188
FDU43,OUT045,1281.41525
FDX09,OUT010,2984.541324
FDH40,OUT019,2490.754601
FDW58,OUT017,616.9574672
FDC47,OUT017,1255.53616
NCR41,OUT035,699.4157949
DRG49,OUT035,2800.814436
FDC52,OUT027,398.1105736
FDY13,OUT046,697.2528603
FDY35,OUT013,3365.650041
FDI35,OUT017,4139.392915
NCU18,OUT049,1187.313768
FDY33,OUT018,2991.058274
FDC15,OUT027,903.1382671
FDU01,OUT049,2635.756852
NCU42,OUT046,1391.778217
NCV29,OUT018,275.2226851
NCY30,OUT017,1890.722156
FDQ46,OUT049,1727.26597
FDG58,OUT027,4005.942364
FDK33,OUT017,1000.481903
NCD07,OUT045,2494.242383
NCX29,OUT027,2999.742031
NCT42,OUT013,3885.14637
DRN59,OUT035,3180.684316
FDI44,OUT035,377.7203277
FDA45,OUT049,5496.988341
FDP31,OUT045,3067.886763
FDY01,OUT046,2894.898718
FDT09,OUT018,1313.60266
DRH03,OUT027,1732.578216
FDA36,OUT018,3967.669892
NCF31,OUT017,4422.802034
FDG14,OUT049,3511.723669
FDG28,OUT027,1702.325009
FDU14,OUT049,2257.639058
FDY47,OUT019,1095.318954
FDI56,OUT049,1851.627435
DRD01,OUT013,2259.331559
FDM22,OUT046,2757.617262
FDH33,OUT013,818.2912917
DRZ24,OUT013,2834.066237
NCQ38,OUT046,852.5614934
FDO16,OUT027,1736.848585
FDU07,OUT027,1258.506885
NCB07,OUT013,630.4028597
FDU48,OUT045,253.1498445
NCM43,OUT045,3966.771548
FDR31,OUT010,4088.264742
FDZ40,OUT019,1404.666824
FDS46,OUT027,542.6435876
DRD24,OUT045,2435.146474
FDV45,OUT017,1430.681469
FDL26,OUT045,1528.693035
FDA56,OUT018,137.5679437
FDN27,OUT046,2293.052605
FDM20,OUT049,1788.98551
FDO16,OUT017,740.0794199
FDL03,OUT035,421.2729704
FDE58,OUT046,3130.950874
FDI02,OUT027,3020.410637
NCC55,OUT019,3766.022073
FDR03,OUT018,3229.398017
FDB14,OUT017,375.1482945
FDR45,OUT013,936.523924
NCN07,OUT017,2917.061172
FDM51,OUT019,3342.558549
FDT52,OUT027,1637.496175
FDL26,OUT046,1137.641989
NCZ42,OUT046,5585.882327
DRI47,OUT019,4363.171802
FDW40,OUT013,3082.890951
FDN34,OUT046,3725.532795
FDS01,OUT035,2306.616417
NCG55,OUT045,4042.518857
FDC11,OUT035,2041.318823
FDX35,OUT018,2100.35969
NCB06,OUT046,1896.521284
FDR09,OUT019,239.3975657
FDC53,OUT017,4021.955366
FDY45,OUT013,1612.645511
FDA22,OUT010,2338.559846
FDE02,OUT035,533.024214
FDW21,OUT045,4855.975934
FDV34,OUT046,2404.873541
FDS59,OUT049,484.5238545
NCW17,OUT017,3575.770391
NCK54,OUT046,3194.521755
FDG17,OUT019,257.5842603
FDG35,OUT017,2385.374693
FDD08,OUT010,3636.37039
NCO07,OUT017,656.6312635
FDJ10,OUT010,900.2089673
FDW36,OUT017,1576.411606
FDW21,OUT010,4104.998167
FDY19,OUT017,1381.28832
DRE03,OUT013,1245.330914
NCC55,OUT049,2248.430402
FDH52,OUT010,1229.231191
FDO09,OUT017,2864.274285
FDU43,OUT045,2131.36568
FDX09,OUT010,2994.862565
FDH40,OUT019,2873.095521
FDW58,OUT017,2963.824391
FDC47,OUT017,1916.817368
NCR41,OUT035,2312.866327
DRG49,OUT035,2528.651537
FDC52,OUT027,834.3125324
FDY13,OUT046,2956.616292
FDY35,OUT013,1812.1816
FDI35,OUT017,3659.486807
NCU18,OUT049,4117.789551
FDY33,OUT018,2896.898662
FDC15,OUT027,2445.892593
FDU01,OUT049,237.2722276
NCU42,OUT046,4560.226377
NCV29,OUT018,2986.823575
NCY30,OUT017,232.5254444
FDQ46,OUT049,922.27124
FDG58,OUT027,1274.544612
FDK33,OUT017,636.4543085
NCD07,OUT045,372.0598433
NCX29,OUT027,2859.143636
NCT42,OUT013,2720.098998
DRN59,OUT035,2641.747858
FDI44,OUT035,4134.551037
FDA45,OUT049,1791.545063
FDP31,OUT045,1581.983569
FDY01,OUT046,3074.931437
FDT09,OUT018,424.3829833
DRH03,OUT027,3037.367877
FDA36,OUT018,2962.58966
NCF31,OUT017,1807.837019
FDG14,OUT049,320.4609495
FDG28,OUT027,1646.261398
FDU14,OUT049,3647.532449
FDY47,OUT019,2433.458245
FDI56,OUT049,3142.340742
DRD01,OUT013,2007.441182
FDM22,OUT046,2270.085352
FDH33,OUT013,3847.029508
DRZ24,OUT013,3055.840845
NCQ38,OUT046,4088.700472
FDO16,OUT027,1321.978449
FDU07,OUT027,2605.613871
NCB07,OUT013,1196.632376
FDU48,OUT045,781.8031096
NCM43,OUT045,2954.071213
FDR31,OUT010,3733.753216
FDZ40,OUT019,943.8764971
FDS46,OUT027,2874.259963
DRD24,OUT045,1730.868342
FDV45,OUT017,3437.50677
FDL26,OUT045,898.4430318
FDA56,OUT018,3475.576701
FDN27,OUT046,824.8636573
FDM20,OUT049,3200.164443
FDO16,OUT017,1417.133692
FDL03,OUT035,1480.741132
FDE58,OUT046,3247.35588
FDI02,OUT027,2548.303968
NCC55,OUT019,1748.778221
FDR03,OUT018,1511.818826
FDB14,OUT017,3161.644433
FDR45,OUT013,3875.703775
NCN07,OUT017,2954.714992
FDM51,OUT019,1195.199533
FDT52,OUT027,4931.139581
FDL26,OUT046,3821.552114
NCZ42,OUT046,4190.200105
DRI47,OUT019,824.981092
FDW40,OUT013,3453.016813
FDN34,OUT046,3675.387029
FDS01,OUT035,1843.652028
NCG55,OUT045,515.1562221
FDC11,OUT035,2518.001648
FDX35,OUT018,2392.987694
NCB06,OUT046,3894.962037
FDR09,OUT019,616.6999554
FDC53,OUT017,1679.846601
FDY45,OUT013,2885.389894
FDA22,OUT010,1812.367778
FDE02,OUT035,600.95462
FDW21,OUT045,2736.010231
FDV34,OUT046,471.8714571
FDS59,OUT049,571.522639
NCW17,OUT017,2716.518822
NCK54,OUT046,3239.874279
FDG17,OUT019,2795.19403
FDG35,OUT017,2722.434395
FDD08,OUT010,1002.734751
NCO07,OUT017,487.8613496
FDJ10,OUT010,739.8670706
FDW36,OUT017,3415.317954
FDW21,OUT010,4045.103829
FDY19,OUT017,1940.596426
DRE03,OUT013,295.5716307
NCC55,OUT049,1805.50737
FDH52,OUT010,1410.368946
FDO09,OUT017,1959.622411
FDU43,OUT045,395.3786537
FDX09,OUT010,3122.835958
FDH40,OUT019,2903.051326
FDW58,OUT017,2233.446896
FDC47,OUT017,2208.253924
NCR41,OUT035,1836.303013
DRG49,OUT035,629.8814572
FDC52,OUT027,2637.04411
FDY13,OUT046,3357.91749
FDY35,OUT013,1178.506901
FDI35,OUT017,2592.979276
NCU18,OUT049,3506.107735
FDY33,OUT018,1637.523175
FDC15,OUT027,2835.265999
FDU01,OUT049,2445.390312
NCU42,OUT046,516.8514787
NCV29,OUT018,1460.574716
NCY30,OUT017,4033.246141
FDQ46,OUT049,1126.088272
FDG58,OUT027,594.6135737
FDK33,OUT017,1751.698443
NCD07,OUT045,2959.951413
NCX29,OUT027,646.8579215
NCT42,OUT013,3574.683848
DRN59,OUT035,2557.157524
FDI44,OUT035,872.8151089
FDA45,OUT049,4066.439058
FDP31,OUT045,718.0881237
FDY01,OUT046,2696.097887
FDT09,OUT018,927.8993964
DRH03,OUT027,812.4142672
FDA36,OUT018,1710.004976
NCF31,OUT017,717.3936969
FDG14,OUT049,3845.80945
FDG28,OUT027,708.8394311
FDU14,OUT049,1456.178774
FDY47,OUT019,1517.368215
FDI56,OUT049,448.7501439
DRD01,OUT013,3705.925837
FDM22,OUT046,1413.295744
FDH33,OUT013,1566.444052
DRZ24,OUT013,1228.224792
NCQ38,OUT046,670.0878212
FDO16,OUT027,1252.235469
FDU07,OUT027,3854.879612
NCB07,OUT013,2707.451591
FDU48,OUT045,4213.42906
NCM43,OUT045,5400.124679
FDR31,OUT010,4582.806367
FDZ40,OUT019,3713.456204
FDS46,OUT027,1637.368298
DRD24,OUT045,3007.223095
FDV45,OUT017,2100.651979
FDL26,OUT045,1869.775249
FDA56,OUT018,633.4233985
FDN27,OUT046,3906.68361
FDM20,OUT049,463.1714016
FDO16,OUT017,2978.102727
FDL03,OUT035,3843.70331
FDE58,OUT046,3209.616395
FDI02,OUT027,570.8408174
NCC55,OUT019,1714.41622
FDR03,OUT018,3238.083428
FDB14,OUT017,328.614569
FDR45,OUT013,1145.874168
NCN07,OUT017,884.9095331
FDM51,OUT019,3013.761298
FDT52,OUT027,3922.909831
FDL26,OUT046,3048.132277
NCZ42,OUT046,2774.018111
DRI47,OUT019,2241.693033
FDW40,OUT013,3048.933442
FDN34,OUT046,1642.691338
FDS01,OUT035,2963.030739
NCG55,OUT045,2619.38266
FDC11,OUT035,663.8284827
FDX35,OUT018,2244.001991
NCB06,OUT046,829.4006602
FDR09,OUT019,2359.75639
FDC53,OUT017,2370.990215
FDY45,OUT013,4209.539969
FDA22,OUT010,1864.856243
FDE02,OUT035,3828.140763
FDW21,OUT045,2278.647045
FDV34,OUT046,1249.374706
FDS59,OUT049,4191.013743
NCW17,OUT017,1705.073619
NCK54,OUT046,661.149964
FDG17,OUT019,1146.491777
FDG35,OUT017,1910.996026
FDD08,OUT010,3030.928328
NCO07,OUT017,3220.767903
FDJ10,OUT010,318.3990316
FDW36,OUT017,1797.563385
FDW21,OUT010,3711.196643
FDY19,OUT017,597.2357693
DRE03,OUT013,3162.376455
NCC55,OUT049,467.6239066
FDH52,OUT010,267.8046584
FDO09,OUT017,1159.105168
FDU43,OUT045,4124.03736
FDX09,OUT010,3551.233276
FDH40,OUT019,1594.690599
FDW58,OUT017,1007.883613
FDC47,OUT017,3368.388991
NCR41,OUT035,438.3199557
DRG49,OUT035,1457.815808
FDC52,OUT027,2331.913153
FDY13,OUT046,3155.365036
FDY35,OUT013,3432.88383
FDI35,OUT017,662.6230594
NCU18,OUT049,1731.449108
FDY33,OUT018,433.9875133
FDC15,OUT027,5090.103269
FDU01,OUT049,1479.189401
NCU42,OUT046,441.6404726
NCV29,OUT018,307.9643776
NCY30,OUT017,2369.331062
FDQ46,OUT049,1925.534747
FDG58,OUT027,4132.551266
FDK33,OUT017,572.5359321
NCD07,OUT045,3089.338235
NCX29,OUT027,3328.866722
NCT42,OUT013,2197.659668
DRN59,OUT035,2094.80732
FDI44,OUT035,443.1177722
FDA45,OUT049,2479.742306
FDP31,OUT045,787.0285428
FDY01,OUT046,246.0611677
FDT09,OUT018,1408.814104
DRH03,OUT027,2592.493686
FDA36,OUT018,2245.074723
NCF31,OUT017,526.7135017
FDG14,OUT049,2518.177293
FDG28,OUT027,2634.965156
FDU14,OUT049,2291.032561
FDY47,OUT019,847.9104094
FDI56,OUT049,311.7627261
DRD01,OUT013,4359.361366
FDM22,OUT046,3064.727229
FDH33,OUT013,3082.372456
DRZ24,OUT013,2957.612706
NCQ38,OUT046,567.5332979
FDO16,OUT027,250.7359864
FDU07,OUT027,2582.895228
NCB07,OUT013,655.7884069
FDU48,OUT045,1708.385274
NCM43,OUT045,1741.805764
FDR31,OUT010,489.3110141
FDZ40,OUT019,2578.172173
FDS46,OUT027,916.1269062
DRD24,OUT045,738.1287623
FDV45,OUT017,1108.697641
FDL26,OUT045,1283.407987
FDA56,OUT018,810.6927652
FDN27,OUT046,5521.120426
FDM20,OUT049,1213.389446
FDO16,OUT017,3567.234459
FDL03,OUT035,234.8740937
FDE58,OUT046,639.7701153
FDI02,OUT027,2487.682417
NCC55,OUT019,1293.843038
FDR03,OUT018,3343.526173
FDB14,OUT017,1336.324727
FDR45,OUT013,1737.153001
NCN07,OUT017,4350.006932
FDM51,OUT019,1401.578238
FDT52,OUT027,3706.268512
FDL26,OUT046,2916.208498
NCZ42,OUT046,1531.586373
DRI47,OUT019,2185.662306
FDW40,OUT013,2374.935236
FDN34,OUT046,5344.316659
FDS01,OUT035,2860.928132
NCG55,OUT045,1652.082899
FDC11,OUT035,3639.311741
FDX35,OUT018,2238.576052
NCB06,OUT046,1944.620796
FDR09,OUT019,262.698478
FDC53,OUT017,2544.224002
FDY45,OUT013,2193.272015
FDA22,OUT010,727.8511242
FDE02,OUT035,2861.146929
FDW21,OUT045,2506.707807
FDV34,OUT046,3350.06195
FDS59,OUT049,2014.178854
NCW17,OUT017,1614.594265
NCK54,OUT046,842.2397257
FDG17,OUT019,1556.0221
FDG35,OUT017,323.8388079
FDD08,OUT010,1860.105861
NCO07,OUT017,2621.341265
FDJ10,OUT010,1983.561283
FDW36,OUT017,626.23044
FDW21,OUT010,1179.883391
FDY19,OUT017,1654.12408
DRE03,OUT013,1063.267677
NCC55,OUT049,1220.930787
FDH52,OUT010,1649.605241
FDO09,OUT017,3840.627287
FDU43,OUT045,2004.898014
FDX09,OUT010,1755.244846
FDH40,OUT019,813.8743566
FDW58,OUT017,1572.488395
FDC47,OUT017,1594.78135
NCR41,OUT035,3525.03195
DRG49,OUT035,1439.113086
FDC52,OUT027,3561.719348
FDY13,OUT046,3364.961253
FDY35,OUT013,846.3584046
FDI35,OUT017,1602.154252
NCU18,OUT049,2500.326014
FDY33,OUT018,3388.716183
FDC15,OUT027,2763.774859
FDU01,OUT049,2257.471599
NCU42,OUT046,619.175641
NCV29,OUT018,3764.985547
NCY30,OUT017,3421.062282
FDQ46,OUT049,2809.346678
FDG58,OUT027,3053.937958
FDK33,OUT017,387.9047495
NCD07,OUT045,1965.024991
NCX29,OUT027,3605.670787
NCT42,OUT013,3210.825525
DRN59,OUT035,2961.61381
FDI44,OUT035,4026.473521
FDA45,OUT049,2787.316927
FDP31,OUT045,785.0597197
FDY01,OUT046,1909.173749
FDT09,OUT018,601.8452247
DRH03,OUT027,1300.528577
FDA36,OUT018,1386.833906
NCF31,OUT017,4085.287405
FDG14,OUT049,937.607407
FDG28,OUT027,2895.910319
FDU14,OUT049,3443.811209
FDY47,OUT019,3378.873763
FDI56,OUT049,940.5767717
DRD01,OUT013,1155.401065
FDM22,OUT046,1648.706049
FDH33,OUT013,662.534193
DRZ24,OUT013,4495.712584
NCQ38,OUT046,1202.501322
FDO16,OUT027,3844.311941
FDU07,OUT027,384.665337
NCB07,OUT013,2281.237274
FDU48,OUT045,1919.653183
NCM43,OUT045,3183.686528
FDR31,OUT010,4690.272289
FDZ40,OUT019,826.8416182
FDS46,OUT027,452.7013553
DRD24,OUT045,947.2891995
FDV45,OUT017,1692.983721
FDL26,OUT045,676.9042547
FDA56,OUT018,4188.147937
FDN27,OUT046,1465.958651
FDM20,OUT049,1728.542228
FDO16,OUT017,3871.877434
FDL03,OUT035,547.6974253
FDE58,OUT046,1586.816088
FDI02,OUT027,283.1323186
NCC55,OUT019,2522.642766
FDR03,OUT018,1135.014468
FDB14,OUT017,1626.845705
FDR45,OUT013,3563.716674
NCN07,OUT017,708.4266045
FDM51,OUT019,3192.797655
FDT52,OUT027,324.0321887
FDL26,OUT046,1842.44788
NCZ42,OUT046,4082.821988
DRI47,OUT019,4551.290213
FDW40,OUT013,3967.851315
FDN34,OUT046,4537.239397
FDS01,OUT035,3027.186529
NCG55,OUT045,4123.533469
FDC11,OUT035,799.1272694
FDX35,OUT018,245.254275
NCB06,OUT046,2609.965311
FDR09,OUT019,2690.941745
FDC53,OUT017,2425.979932
FDY45,OUT013,870.8425008
FDA22,OUT010,2763.575679
FDE02,OUT035,3329.311944
FDW21,OUT045,4026.803074
FDV34,OUT046,2729.489891
FDS59,OUT049,2985.891532
NCW17,OUT017,316.9417235
NCK54,OUT046,2807.184162
FDG17,OUT019,3003.13019
FDG35,OUT017,3971.117922
FDD08,OUT010,2943.428015
NCO07,OUT017,1173.484227
FDJ10,OUT010,267.0687266
FDW36,OUT017,2325.480462
FDW21,OUT010,4895.500604
FDY19,OUT017,3733.314674
DRE03,OUT013,235.7321873
NCC55,OUT049,1765.112295
FDH52,OUT010,147.389343
FDO09,OUT017,2469.699371
FDU43,OUT045,1943.201417
FDX09,OUT010,1102.190259
FDH40,OUT019,288.9403114
FDW58,OUT017,2104.546958
FDC47,OUT017,407.5141227
NCR41,OUT035,3192.734104
DRG49,OUT035,4480.323379
FDC52,OUT027,5424.339776
FDY13,OUT046,576.3071614
FDY35,OUT013,166.7155243
FDI35,OUT017,1318.973527
NCU18,OUT049,2926.26461
FDY33,OUT018,1964.945816
FDC15,OUT027,2850.349123
FDU01,OUT049,887.6165991
NCU42,OUT046,1605.052612
NCV29,OUT018,2898.941317
NCY30,OUT017,1793.431198
FDQ46,OUT049,4128.376993
FDG58,OUT027,447.1225789
FDK33,OUT017,3357.146974
NCD07,OUT045,2082.430799
NCX29,OUT027,2687.294428
NCT42,OUT013,3453.857471
DRN59,OUT035,2410.608637
FDI44,OUT035,2937.007658
FDA45,OUT049,1286.081936
FDP31,OUT045,275.2135417
FDY01,OUT046,3119.981756
FDT09,OUT018,3677.454549
DRH03,OUT027,2182.298375
FDA36,OUT018,1857.531453
NCF31,OUT017,2415.438252
FDG14,OUT049,158.3532618
FDG28,OUT027,764.098887
FDU14,OUT049,820.0065294
FDY47,OUT019,5253.269814
FDI56,OUT049,3527.31959
DRD01,OUT013,3090.081196
FDM22,OUT046,3113.868494
FDH33,OUT013,3489.481276
DRZ24,OUT013,2826.943487
NCQ38,OUT046,2277.98126
FDO16,OUT027,842.1465381
FDU07,OUT027,161.8477729
NCB07,OUT013,2509.700039
FDU48,OUT045,1678.422267
NCM43,OUT045,264.1983881
FDR31,OUT010,4733.385279
FDZ40,OUT019,1620.609541
FDS46,OUT027,2959.947749
DRD24,OUT045,1489.268864
FDV45,OUT017,1686.005758
FDL26,OUT045,3091.226488
FDA56,OUT018,174.6661257
FDN27,OUT046,3179.895634
FDM20,OUT049,3671.806399
FDO16,OUT017,2859.653391
FDL03,OUT035,641.6337351
FDE58,OUT046,2514.723388
FDI02,OUT027,1838.821726
NCC55,OUT019,1313.999675
FDR03,OUT018,2232.402014
FDB14,OUT017,1768.689674
FDR45,OUT013,2437.699972
NCN07,OUT017,1992.482344
FDM51,OUT019,676.1115653
FDT52,OUT027,1346.795275
FDL26,OUT046,2506.852859
NCZ42,OUT046,838.9009209
DRI47,OUT019,1400.645638
FDW40,OUT013,3602.20915
FDN34,OUT046,647.0339091
FDS01,OUT035,1341.352844
NCG55,OUT045,4990.452095
FDC11,OUT035,2513.470088
FDX35,OUT018,1296.845759
NCB06,OUT046,240.5410945
FDR09,OUT019,1407.63899
FDC53,OUT017,873.3968241
FDY45,OUT013,4380.727596
FDA22,OUT010,3044.649251
FDE02,OUT035,594.2725516
FDW21,OUT045,2598.972745
FDV34,OUT046,3722.218612
FDS59,OUT049,1715.354922
NCW17,OUT017,454.8860829
NCK54,OUT046,2774.606387
FDG17,OUT019,756.5478269
FDG35,OUT017,1751.921063
FDD08,OUT010,3417.105232
NCO07,OUT017,2734.445046
FDJ10,OUT010,1630.517543
FDW36,OUT017,2556.752696
FDW21,OUT010,3198.964211
FDY19,OUT017,2009.386434
DRE03,OUT013,5374.067908
NCC55,OUT049,383.1425286
FDH52,OUT010,1273.184767
FDO09,OUT017,4085.636256
FDU43,OUT045,2619.30533
FDX09,OUT010,737.5878578
FDH40,OUT019,2993.165269
FDW58,OUT017,293.4800293
FDC47,OUT017,1902.524379
NCR41,OUT035,746.8337817
DRG49,OUT035,1508.6393
FDC52,OUT027,1220.061498
FDY13,OUT046,3400.082539
FDY35,OUT013,325.2342175
FDI35,OUT017,2850.60607
NCU18,OUT049,388.1847707
FDY33,OUT018,1318.694891
FDC15,OUT027,3999.226458
FDU01,OUT049,3520.010309
NCU42,OUT046,2079.43318
NCV29,OUT018,308.0422391
NCY30,OUT017,4148.376576
FDQ46,OUT049,2338.046299
FDG58,OUT027,2299.415563
FDK33,OUT017,2881.456457
NCD07,OUT045,1552.123392
NCX29,OUT027,1726.564279
NCT42,OUT013,2946.224139
DRN59,OUT035,3043.908733
FDI44,OUT035,2315.839251
FDA45,OUT049,1645.414421
FDP31,OUT045,2491.43007
FDY01,OUT046,2323.073175
FDT09,OUT018,1334.45089
DRH03,OUT027,2932.293657
FDA36,OUT018,666.6270993
NCF31,OUT017,4911.373188
FDG14,OUT049,868.010949
FDG28,OUT027,1813.045964
FDU14,OUT049,5492.231803
FDY47,OUT019,823.7157178
FDI56,OUT049,622.9923696
DRD01,OUT013,855.8212897
FDM22,OUT046,1169.849144
FDH33,OUT013,695.8631032
DRZ24,OUT013,850.7575298
NCQ38,OUT046,4729.470162
FDO16,OUT027,1496.416092
FDU07,OUT027,3701.122593
NCB07,OUT013,3683.597622
FDU48,OUT045,3158.362877
NCM43,OUT045,3051.181958
FDR31,OUT010,1602.472631
FDZ40,OUT019,4292.262863
FDS46,OUT027,2591.949314
DRD24,OUT045,3806.991681
FDV45,OUT017,2542.245724
FDL26,OUT045,2793.691801
FDA56,OUT018,1865.611466
FDN27,OUT046,3547.539664
FDM20,OUT049,1903.936685
FDO16,OUT017,1873.825934
FDL03,OUT035,387.6686163
FDE58,OUT046,4172.45392
FDI02,OUT027,274.3617042
NCC55,OUT019,2577.743937
FDR03,OUT018,396.4551608
FDB14,OUT017,1926.462648
FDR45,OUT013,3715.101465
NCN07,OUT017,417.6976539
FDM51,OUT019,2203.942579
FDT52,OUT027,1474.946622
FDL26,OUT046,1909.528808
NCZ42,OUT046,3849.301219
DRI47,OUT019,1070.187419
FDW40,OUT013,1845.011178
FDN34,OUT046,2794.551484
FDS01,OUT035,832.6366674
NCG55,OUT045,465.4575781
FDC11,OUT035,2073.821567
FDX35,OUT018,427.0113528
NCB06,OUT046,2280.458157
FDR09,OUT019,1849.712987
FDC53,OUT017,504.9594702
FDY45,OUT013,3671.138738
FDA22,OUT010,412.6757541
FDE02,OUT035,1323.78398
FDW21,OUT045,1725.831386
FDV34,OUT046,1557.21413
FDS59,OUT049,1828.375733
NCW17,OUT017,2575.338348
NCK54,OUT046,2011.520877
FDG17,OUT019,838.3073389
FDG35,OUT017,2099.069302
FDD08,OUT010,629.8569878
NCO07,OUT017,3059.201161
FDJ10,OUT010,1331.248325
FDW36,OUT017,1338.32311
FDW21,OUT010,1641.948979
FDY19,OUT017,233.2443845
DRE03,OUT013,1780.125246
NCC55,OUT049,1965.132878
FDH52,OUT010,771.1165453
FDO09,OUT017,4075.783956
FDU43,OUT045,179.9981404
FDX09,OUT010,5125.982456
FDH40,OUT019,1697.306848
FDW58,OUT017,302.2843674
FDC47,OUT017,1691.234446
NCR41,OUT035,164.9114158
DRG49,OUT035,1824.742883
FDC52,OUT027,1116.168976
FDY13,OUT046,1160.187349
FDY35,OUT013,626.6264202
FDI35,OUT017,2929.515383
NCU18,OUT049,3795.190201
FDY33,OUT018,296.6465187
FDC15,OUT027,2548.514631
FDU01,OUT049,767.2792198
NCU42,OUT046,4024.288267
NCV29,OUT018,872.0484027
NCY30,OUT017,1502.080505
FDQ46,OUT049,1968.708336
FDG58,OUT027,3232.521761
FDK33,OUT017,4757.111551
NCD07,OUT045,1370.089326
NCX29,OUT027,3752.536402
NCT42,OUT013,3492.443507
DRN59,OUT035,3885.872261
FDI44,OUT035,2899.41992
FDA45,OUT049,604.2976857
FDP31,OUT045,5178.896752
FDY01,OUT046,2806.461911
FDT09,OUT018,3414.778831
DRH03,OUT027,3895.024029
FDA36,OUT018,1655.601182
NCF31,OUT017,1507.471029
FDG14,OUT049,1775.044367
FDG28,OUT027,3409.794292
FDU14,OUT049,1890.618204
FDY47,OUT019,3296.682722
FDI56,OUT049,1762.414387
DRD01,OUT013,249.0934393
FDM22,OUT046,1762.830615
FDH33,OUT013,3231.767721
DRZ24,OUT013,623.3782823
NCQ38,OUT046,1156.151102
FDO16,OUT027,339.0753119
FDU07,OUT027,3162.185309
NCB07,OUT013,3734.592276
FDU48,OUT045,1558.249432
NCM43,OUT045,1886.34175
FDR31,OUT010,1919.670231
FDZ40,OUT019,492.0349002
FDS46,OUT027,1266.126766
DRD24,OUT045,2482.438671
FDV45,OUT017,643.503606
FDL26,OUT045,2884.100186
FDA56,OUT018,1266.56597
FDN27,OUT046,1847.977079
FDM20,OUT049,812.9449126
FDO16,OUT017,2578.933263
FDL03,OUT035,746.7452389
FDE58,OUT046,1644.443575
FDI02,OUT027,2976.270704
NCC55,OUT019,3068.832607
FDR03,OUT018,3132.452997
FDB14,OUT017,2827.12369
FDR45,OUT013,912.9791843
NCN07,OUT017,332.5857562
FDM51,OUT019,1399.890696
FDT52,OUT027,130.8908773
FDL26,OUT046,2723.409875
NCZ42,OUT046,3642.232614
DRI47,OUT019,915.5515952
FDW40,OUT013,308.9904835
FDN34,OUT046,331.0707304
FDS01,OUT035,3084.008162
NCG55,OUT045,2976.523489
FDC11,OUT035,1554.753578
FDX35,OUT018,2900.64605
NCB06,OUT046,944.7164284
FDR09,OUT019,623.8161141
FDC53,OUT017,2319.336192
FDY45,OUT013,1616.817056
FDA22,OUT010,3076.487977
FDE02,OUT035,3396.571711
FDW21,OUT045,597.2019631
FDV34,OUT046,2980.17975
FDS59,OUT049,645.6989359
NCW17,OUT017,1019.985637
NCK54,OUT046,2335.327819
FDG17,OUT019,1297.658829
FDG35,OUT017,2385.860516
FDD08,OUT010,216.0036124
NCO07,OUT017,2532.754502
FDJ10,OUT010,3002.149569
FDW36,OUT017,944.9908553
FDW21,OUT010,1473.507653
FDY19,OUT017,1199.57986
DRE03,OUT013,4473.642669
NCC55,OUT049,969.4516508
FDH52,OUT010,1322.796173
FDO09,OUT017,757.6650257
